trial+AF8-name,trial+AF8-number,response,RT,question,picture,pictureNumber,min+AF8-chars,expected,QUD,optionLeft,optionRight,artist,date,color,color2,option1,option2,startDate,startTime,age,gender,education,languages,comments,endTime,timeSpent,experiment+AF8-id,submission+AF8-id
ratingScaleLike,73,2,915,How much do you like this picture?,images/015.jpg,15,NA,NA,,not at all,very,P,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,74,1,655,How much do you like this picture?,images/027.jpg,27,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,75,1,962,How much do you like this picture?,images/117.jpg,117,NA,NA,,not at all,very,B,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,76,1,851,How much do you like this picture?,images/004.jpg,4,NA,NA,,not at all,very,B,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,77,2,1940,How much do you like this picture?,images/016.jpg,16,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,78,4,1845,How much do you like this picture?,images/120.jpg,120,NA,NA,,not at all,very,P,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,79,5,2098,How much do you like this picture?,images/089.jpg,89,NA,NA,,not at all,very,G,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,80,1,1482,How much do you like this picture?,images/047.jpg,47,NA,NA,,not at all,very,B,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,81,2,1427,How much do you like this picture?,images/116.jpg,116,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,82,1,1095,How much do you like this picture?,images/009.jpg,9,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,83,1,852,How much do you like this picture?,images/034.jpg,34,NA,NA,,not at all,very,B,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,84,1,1664,How much do you like this picture?,images/118.jpg,118,NA,NA,,not at all,very,P,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,85,2,1040,How much do you like this picture?,images/006.jpg,6,NA,NA,,not at all,very,B,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,86,2,1884,How much do you like this picture?,images/070.jpg,70,NA,NA,,not at all,very,P,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,87,4,1474,How much do you like this picture?,images/108.jpg,108,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,88,5,2318,How much do you like this picture?,images/096.jpg,96,NA,NA,,not at all,very,G,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,89,4,2926,How much do you like this picture?,images/073.jpg,73,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,90,6,1380,How much do you like this picture?,images/077.jpg,77,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,91,5,1151,How much do you like this picture?,images/087.jpg,87,NA,NA,,not at all,very,G,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,92,6,1120,How much do you like this picture?,images/078.jpg,78,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,93,1,2295,How much do you like this picture?,images/014.jpg,14,NA,NA,,not at all,very,P,1910,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,94,4,1797,How much do you like this picture?,images/008.jpg,8,NA,NA,,not at all,very,B,1909,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,95,1,1625,How much do you like this picture?,images/060.jpg,60,NA,NA,,not at all,very,P,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,96,2,2760,How much do you like this picture?,images/065.jpg,65,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,97,5,1948,How much do you like this picture?,images/091.jpg,91,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,98,1,1404,How much do you like this picture?,images/062.jpg,62,NA,NA,,not at all,very,P,1912,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,99,1,1506,How much do you like this picture?,images/094.jpg,94,NA,NA,,not at all,very,G,1917,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,100,2,1120,How much do you like this picture?,images/007.jpg,7,NA,NA,,not at all,very,B,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,101,1,749,How much do you like this picture?,images/049.jpg,49,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,102,1,1041,How much do you like this picture?,images/021.jpg,21,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,103,1,749,How much do you like this picture?,images/029.jpg,29,NA,NA,,not at all,very,P,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,104,1,772,How much do you like this picture?,images/038.jpg,38,NA,NA,,not at all,very,B,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,105,1,1190,How much do you like this picture?,images/013.jpg,13,NA,NA,,not at all,very,P,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,106,3,1442,How much do you like this picture?,images/012.jpg,12,NA,NA,,not at all,very,P,1909,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,107,1,1380,How much do you like this picture?,images/020.jpg,20,NA,NA,,not at all,very,P,1911,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,108,2,1016,How much do you like this picture?,images/041.jpg,41,NA,NA,,not at all,very,B,1908,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,109,5,1411,How much do you like this picture?,images/107.jpg,107,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,110,1,1853,How much do you like this picture?,images/064.jpg,64,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,111,5,1506,How much do you like this picture?,images/111.jpg,111,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,112,1,1096,How much do you like this picture?,images/039.jpg,39,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,113,1,1404,How much do you like this picture?,images/018.jpg,18,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,114,6,1317,How much do you like this picture?,images/072.jpg,72,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,115,1,1088,How much do you like this picture?,images/048.jpg,48,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,116,7,1616,How much do you like this picture?,images/075.jpg,75,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,117,6,1143,How much do you like this picture?,images/093.jpg,93,NA,NA,,not at all,very,G,1919,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,118,3,1507,How much do you like this picture?,images/010.jpg,10,NA,NA,,not at all,very,P,1912,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,119,2,914,How much do you like this picture?,images/085.jpg,85,NA,NA,,not at all,very,G,1914,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleLike,120,3,1457,How much do you like this picture?,images/001.jpg,1,NA,NA,,not at all,very,B,1909,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,1,5,10387,How well can you detect objects within this artwork?,images/111.jpg,111,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,2,7,1931,How well can you detect objects within this artwork?,images/107.jpg,107,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,3,7,1285,How well can you detect objects within this artwork?,images/072.jpg,72,NA,NA,,not at all,very,G,1915,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,4,7,836,How well can you detect objects within this artwork?,images/105.jpg,105,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,5,1,1238,How well can you detect objects within this artwork?,images/045.jpg,45,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,6,2,1254,How well can you detect objects within this artwork?,images/118.jpg,118,NA,NA,,not at all,very,P,1913,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,7,1,899,How well can you detect objects within this artwork?,images/116.jpg,116,NA,NA,,not at all,very,P,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,8,2,930,How well can you detect objects within this artwork?,images/026.jpg,26,NA,NA,,not at all,very,P,1911,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,9,5,1529,How well can you detect objects within this artwork?,images/061.jpg,61,NA,NA,,not at all,very,P,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,10,1,1143,How well can you detect objects within this artwork?,images/065.jpg,65,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,11,4,1781,How well can you detect objects within this artwork?,images/089.jpg,89,NA,NA,,not at all,very,G,1913,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,12,1,1080,How well can you detect objects within this artwork?,images/068.jpg,68,NA,NA,,not at all,very,P,1910,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,13,2,1435,How well can you detect objects within this artwork?,images/059.jpg,59,NA,NA,,not at all,very,P,1909,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,14,4,1294,How well can you detect objects within this artwork?,images/012.jpg,12,NA,NA,,not at all,very,P,1909,colored,colored,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,15,1,939,How well can you detect objects within this artwork?,images/050.jpg,50,NA,NA,,not at all,very,B,1911,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,16,1,1743,How well can you detect objects within this artwork?,images/022.jpg,22,NA,NA,,not at all,very,P,1910,colored,sepia,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,17,6,1372,How well can you detect objects within this artwork?,images/106.jpg,106,NA,NA,,not at all,very,G,1914,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
ratingScaleDetect,18,5,1136,How well can you detect objects within this artwork?,images/101.jpg,101,NA,NA,,not at all,very,G,1915,monochrome,monochrome,NA,NA,Thu Jul 11 2019 10:56:21 GMT+023//Q- (Mitteleurop+//0Aw//9AKQ-ische Sommerzeit),1562835381971,21,female,Graduated High School,,hi lila,1562835842171,7.67,INSERT+AF8-A+AF8-NUMBER,1
